,name,clasificar,middle clasificar,code,small clasificar,addr,long,lat
93869,가야밀면,음식,분식,Q04A02,국수/만두/칼국수,부산광역시 금정구 금강로647번길 53,129.085750251852,35.2654376348958
94357,우리산곰장어,음식,일식/수산물,Q03A07,민물장어전문,부산광역시 동래구 금강로 144,129.080923119239,35.2213764460709
94362,성심횟집,음식,일식/수산물,Q03A01,횟집,부산광역시 금정구 금강로754번길 17,129.089954635975,35.274918330709994
94485,농장숯불갈비,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로 577,129.087433261609,35.2589686802454
94585,자갈치아나고숯불구이,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로 600,129.088021360957,35.2610365551185
94813,감미식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로321번길 35,129.084633487802,35.2368830398543
94877,사천관,음식,중식,Q02A00,중국음식/중국집,부산광역시 금정구 금강로321번길 60,129.083262742441,35.2370755915112
94883,애중국전통꼬지전문점,음식,유흥주점,Q09A03,꼬치구이전문점,부산광역시 금정구 금강로279번길 111,129.083687807114,35.2368194004771
95007,한솥도시락,음식,패스트푸드,Q07A02,도시락전문점,부산광역시 금정구 금강로335번길 35,129.084578975189,35.2377398376389
95815,퇴근길회도매수산,음식,일식/수산물,Q03A01,횟집,부산광역시 금정구 금강로 328,129.08668140992202,35.2372162077879
95956,밥통,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로647번길 49-3,129.086088745329,35.265272349555296
95963,곁집,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 254,129.085077956474,35.2306595432254
96047,식당103,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 250,129.085007730756,35.2303356762416
96316,전원숯불,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로 449,129.088423006542,35.247512312469
96713,금천리횟집,음식,일식/수산물,Q03A01,횟집,부산광역시 금정구 금강로 342,129.086655861813,35.2385955453587
96839,전통충무김밥,음식,분식,Q04A01,라면김밥분식,부산광역시 동래구 금강로124번길 18,129.08110526301002,35.21937375375371
96999,간받이토시살,음식,한식,Q01A99,기타고기요리,부산광역시 금정구 금강로 238,129.08474081695,35.2292654271599
97389,노란밥차,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로647번길 12,129.088123147588,35.2653622354727
97418,일문옥,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 239,129.084480676519,35.229529158118204
97498,맘스터치,음식,패스트푸드,Q07A04,패스트푸드,부산광역시 금정구 금강로335번길 16,129.085626656974,35.23803691334629
98032,소고기세끼,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 276-6,129.08575172773502,35.232582452287296
98062,다원,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 417,129.088289081432,35.244890511166204
98293,밀양삼대국밥구서점,음식,한식,Q01A05,해장국/감자탕,부산광역시 금정구 금강로 429-1,129.088654975449,35.2459598585004
98385,대성관초밥,음식,일식/수산물,Q03A03,음식점-초밥전문,부산광역시 금정구 금강로 179,129.081835874506,35.2247664972629
98452,바인,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로 247-7,129.08428169093798,35.230261057959105
98654,소다미김밥,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 271-4,129.085256222611,35.2324967581355
98947,대성숯불갈비,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로 630,129.088517825595,35.2636460750061
99110,크랩스,음식,일식/수산물,Q03A02,음식점-일식,부산광역시 동래구 금강로 166-10,129.081790582562,35.2230092102011
99528,킹콩떡볶이,음식,분식,Q04A03,떡볶이전문,부산광역시 금정구 금강로335번길 17,129.08554687778098,35.237821298192
99593,엉터리생고기,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로 255,129.084850885794,35.2309319922878
99796,큐단란주점,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 금정구 금강로565번길 11,129.087024331396,35.2579718284527
99889,수화,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로 186-1,129.082323935986,35.2251226866032
99917,순,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로321번길 15,129.085675874195,35.2367835563484
100160,수블리테이블,음식,제과제빵떡케익,Q08A01,제과점,부산광역시 금정구 금강로633번길 16,129.087514930702,35.264259013917105
100324,추식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 동래구 금강로 125,129.080069539948,35.219959882593
100654,에이스치킨,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로 225,129.081920317048,35.2303002150514
101297,얼크니손칼국수,음식,분식,Q04A02,국수/만두/칼국수,부산광역시 금정구 금강로 750-1,129.08940029631398,35.2745627748616
101450,피자알볼로구서점,음식,패스트푸드,Q07A01,피자전문,부산광역시 금정구 금강로 461,129.088128990639,35.24853351165729
101618,피자나라치킨공주부산대점,음식,패스트푸드,Q07A01,피자전문,부산광역시 금정구 금강로 292,129.085979172489,35.2339865625461
102030,똥다리불닭발,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 286,129.085874064162,35.2335187886856
102041,구서김밥,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로468번길 26,129.089347669148,35.248459451405
102104,대청숯불갈비,음식,한식,Q01A02,갈비/삼겹살,부산광역시 동래구 금강로 159,129.08120643671998,35.2228611942145
102137,금강원돼지국밥,음식,한식,Q01A05,해장국/감자탕,부산광역시 동래구 금강로165번길 74,129.078483384864,35.225436391945294
102236,청정바다,음식,일식/수산물,Q03A01,횟집,부산광역시 동래구 금강로74번길 30,129.079178539352,35.2148840363
102247,만사성,음식,중식,Q02A00,중국음식/중국집,부산광역시 금정구 금강로321번길 51,129.083666676008,35.2368826861584
102629,봄날,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로611번길 68,129.085404956891,35.2642689466178
103330,맛나튀김,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 726,129.089160475206,35.2722484068276
103341,깻잎통닭부산대점,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로279번길 61,129.08343111207398,35.2348657071297
103417,태성식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 516,129.087921150127,35.2535380164026
103496,호치킨,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로 256-1,129.085180895752,35.2309650892851
103514,숙성고닭갈비무한리필,음식,닭/오리요리,Q05A02,닭갈비전문,부산광역시 금정구 금강로 254-1,129.085112229474,35.2307583876866
103631,동서낙지,음식,일식/수산물,Q03A13,낙지/오징어,부산광역시 금정구 금강로 434-3,129.089198609553,35.24635157260639
104191,몽마레7080라이브,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 동래구 금강로 139,129.08053656187099,35.221217648457205
104399,무한리필삼겹시대부산대점,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로 252,129.085020154999,35.23044373037221
104556,리골레토시카고피자,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로 251-1,129.084780540737,35.23059911245829
105183,스테프핫도그,음식,패스트푸드,Q07A03,핫도그,부산광역시 동래구 금강로 63,129.076918469048,35.215075423794
105987,통삼겹&돼지갈비무한리필,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로 412-1,129.088227286604,35.244377282077
106014,만집이칼국수,음식,분식,Q04A02,국수/만두/칼국수,부산광역시 금정구 금강로 394-1,129.087023343389,35.2430811051243
106208,비결큐감자탕,음식,한식,Q01A05,해장국/감자탕,부산광역시 금정구 금강로 425,129.088406410672,35.2454483095716
106917,비너스,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 금정구 금강로 370-4,129.086620244208,35.240867336801
107050,도다리,음식,일식/수산물,Q03A02,음식점-일식,부산광역시 금정구 금강로 446,129.089102605849,35.2473890194298
107160,바오밥수제도시락,음식,패스트푸드,Q07A02,도시락전문점,부산광역시 금정구 금강로541번길 40,129.08505807798701,35.256385028208896
107386,하서족발,음식,한식,Q01A08,족발/보쌈전문,부산광역시 금정구 금강로 427,129.088618161496,35.2456717491582
107777,요요충무김밥,음식,분식,Q04A01,라면김밥분식,부산광역시 동래구 금강로 103,129.079145561438,35.218201415098
107794,한솥도시락부산외대점,음식,패스트푸드,Q07A02,도시락전문점,부산광역시 금정구 금강로647번길 48,129.086115173466,35.2656056206904
108072,이학년일반,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로279번길 70,129.084014149228,35.2349235833439
108425,실내포차집,음식,유흥주점,Q09A02,소주방/포장마차,부산광역시 금정구 금강로 735-1,129.088833538106,35.273278914503706
108433,와와닭발,음식,닭/오리요리,Q05A10,닭내장/닭발요리,부산광역시 금정구 금강로 674-1,129.089285288698,35.2676142258595
108678,싸움의고수,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 248-9,129.085500701338,35.23023210467721
110508,돼지두마리장전점,음식,한식,Q01A99,기타고기요리,부산광역시 금정구 금강로 192-1,129.082484767876,35.225653062781205
110625,신진떡볶이,음식,분식,Q04A03,떡볶이전문,부산광역시 금정구 금강로 545,129.087603625316,35.2560917629256
111995,피자토모,음식,패스트푸드,Q07A01,피자전문,부산광역시 금정구 금강로633번길 41,129.08692433891198,35.263651386433
112149,램스영카페앤펍,음식,유흥주점,Q09A01,호프/맥주,부산광역시 금정구 금강로 253,129.08468324169,35.2307171636918
112651,아이린PC방장전,음식,패스트푸드,Q07A04,패스트푸드,부산광역시 금정구 금강로335번길 26,129.084999895485,35.2379974646804
112779,맛나!꼼장어,음식,일식/수산물,Q03A14,곰장어전문,부산광역시 금정구 금강로 413,129.088021319179,35.244586450605205
112818,꿀사랑족발,음식,한식,Q01A08,족발/보쌈전문,부산광역시 금정구 금강로 425,129.088406410672,35.2454483095716
113357,우마이도,음식,일식/수산물,Q03A01,횟집,부산광역시 금정구 금강로 247-5,129.084445135269,35.2301604420428
113424,불오뎅가마솥떡볶이,음식,분식,Q04A03,떡볶이전문,부산광역시 동래구 금강로 63,129.07692861801002,35.2150122367631
113504,맛젤치킨구서점,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로541번길 9-1,129.087257710307,35.2556982664173
113539,씬난다쌀핫도그부산장전점,음식,패스트푸드,Q07A03,핫도그,부산광역시 금정구 금강로335번길 17,129.08554687778098,35.237821298192
113547,한성가마솥돼지국밥,음식,한식,Q01A05,해장국/감자탕,부산광역시 금정구 금강로 683,129.08894593358102,35.2685366814375
113572,삼겹시대막창구서점,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로 429,129.088674900094,35.2458064452516
113587,카네기,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 동래구 금강로 132-6,129.080872962179,35.2200789053136
113819,청춘핫도그,음식,패스트푸드,Q07A03,핫도그,부산광역시 금정구 금강로 700,129.08931520837498,35.26984936196
113823,금잔디원탁가라오케,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 동래구 금강로124번길 18,129.08110526301002,35.21937375375371
114022,크라운,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 338-1,129.086618938732,35.2382984221742
114402,도리쌀통닭구서점,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로 468,129.08841377628,35.249288106616504
114430,맛있게찜,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 256,129.085135518241,35.2308573306082
114665,펍다트맥스,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 255-5,129.084608990607,35.2309161324499
114917,뚜레쥬르부산구서롯데캐슬,음식,제과제빵떡케익,Q08A01,제과점,부산광역시 금정구 금강로 479,129.087633560759,35.2501063598258
115167,닭치고한끼,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 246,129.08501271511102,35.229884941964
115386,노가,음식,일식/수산물,Q03A01,횟집,부산광역시 금정구 금강로 425,129.088406410672,35.2454483095716
115480,핫셰프포차,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 276-10,129.08599218663798,35.232490157226295
116142,리골레토시카고피자,음식,패스트푸드,Q07A01,피자전문,부산광역시 금정구 금강로 247-10,129.084295433321,35.2304682520815
117040,두미촌돼지국밥,음식,한식,Q01A05,해장국/감자탕,부산광역시 동래구 금강로 82,129.078240847091,35.21623545029
117123,묵자,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로279번길 8,129.08519025347098,35.2333176042842
117502,충무해물아구찜,음식,일식/수산물,Q03A06,아구전문,부산광역시 금정구 금강로555번길 16,129.08673832291902,35.2571271049049
118137,사계절스파게티,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로 284,129.085784385293,35.2333843863877
119398,온천횟집,음식,일식/수산물,Q03A01,횟집,부산광역시 동래구 금강로 63,129.07692861801002,35.2150122367631
119783,미성왕만두,음식,분식,Q04A02,국수/만두/칼국수,부산광역시 동래구 금강로124번길 3,129.08046384815398,35.2198752397145
120280,가덕숯불장어조개구이,음식,일식/수산물,Q03A09,조개구이전문,부산광역시 금정구 금강로468번길 19,129.08891555323999,35.2490131797939
120547,삼겹싸롱,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로 246,129.08501271511102,35.229884941964
120692,왕통뼈감자탕,음식,한식,Q01A05,해장국/감자탕,부산광역시 금정구 금강로 258,129.085182095954,35.2310552164301
120701,부산대스테이크하우스,음식,양식,Q06A08,스테이크전문점,부산광역시 금정구 금강로 251,129.084746268209,35.230500267892104
120742,우리마을돼지국밥,음식,한식,Q01A05,해장국/감자탕,부산광역시 금정구 금강로 728-1,129.089197667574,35.2725635524208
120789,우리콩순두부,음식,한식,Q01A15,순두부전문,부산광역시 동래구 금강로 81,129.07788152657102,35.216473009257896
121110,사까에우동,음식,분식,Q04A04,우동전문점,부산광역시 동래구 금강로 115,129.079674516347,35.2191611769439
121195,양대감대구탕,음식,일식/수산물,Q03A08,매운탕전문,부산광역시 동래구 금강로 132-6,129.080872962179,35.2200789053136
121514,영덕대게,음식,일식/수산물,Q03A10,바닷가재/게요리전문,부산광역시 동래구 금강로 157,129.081116538587,35.222708762396
121661,보신각,음식,중식,Q02A00,중국음식/중국집,부산광역시 동래구 금강로 103,129.079145561438,35.218201415098
121839,스시심,음식,일식/수산물,Q03A02,음식점-일식,부산광역시 금정구 금강로 279-1,129.08543941871798,35.2330539702933
121981,쎄븐노래주점2,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 금정구 금강로 169,129.081526045568,35.2237687335431
122080,화로쭈꾸미,음식,일식/수산물,Q03A13,낙지/오징어,부산광역시 금정구 금강로578번길 20-4,129.08842074453997,35.2588516368115
122292,피자에땅,음식,패스트푸드,Q07A01,피자전문,부산광역시 동래구 금강로 6-7,129.071759759836,35.212002416822706
122522,포항물회,음식,일식/수산물,Q03A01,횟집,부산광역시 동래구 금강로 70-1,129.077735799331,35.215419689713706
122680,웨이홈피자,음식,패스트푸드,Q07A01,피자전문,부산광역시 금정구 금강로369번길 5,129.08614798082,35.2408805897388
122733,부대초밥,음식,일식/수산물,Q03A03,음식점-초밥전문,부산광역시 금정구 금강로279번길 30-7,129.083868783099,35.2339063272399
122810,풍천민물장어,음식,일식/수산물,Q03A07,민물장어전문,부산광역시 동래구 금강로153번길 8,129.08088577112,35.222701809293795
122878,그릿,음식,유흥주점,Q09A01,호프/맥주,부산광역시 금정구 금강로 271,129.085187074642,35.2322540058079
123164,삼삼삼겹,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로335번길 9,129.085975302734,35.2378174548849
123332,한솥,음식,패스트푸드,Q07A02,도시락전문점,부산광역시 금정구 금강로 565,129.087506959198,35.257904395587104
123349,심심푸리,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로 271,129.085187074642,35.2322540058079
123418,총각칼국수,음식,분식,Q04A02,국수/만두/칼국수,부산광역시 금정구 금강로279번길 24,129.084348273274,35.233613591396704
123519,필조이,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 동래구 금강로 85,129.078214455162,35.2167314453595
123549,영진한우식육점,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로709번길 9,129.088480585489,35.270722191877205
123735,메이,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 동래구 금강로124번길 18,129.08110526301002,35.21937375375371
123786,철마뒷고기,음식,한식,Q01A01,한식/백반/한정식,부산광역시 동래구 금강로 168-2,129.081686370972,35.2234337902755
123994,우리동네돼지갈비,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로 428,129.08895909839399,35.2456957231581
124097,충만치킨,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로 437,129.088705547067,35.246455160641396
124145,청춘닭발,음식,닭/오리요리,Q05A10,닭내장/닭발요리,부산광역시 금정구 금강로 670,129.089422719771,35.2672073704524
124165,우리동네밥집,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로647번길 45,129.08610129785401,35.2653894154956
124195,돼지떡볶이,음식,제과제빵떡케익,Q08A04,떡/한과집,부산광역시 금정구 금강로446번길 36,129.08995024754998,35.248327833088396
124216,끝판대장,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 429,129.088674900094,35.2458064452516
124343,돈오락쪽갈비,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로 522,129.087927773498,35.2540337133692
124436,인정국물떡뽁이,음식,분식,Q04A03,떡볶이전문,부산광역시 금정구 금강로369번길 5,129.08614798082,35.2408805897388
124692,이도비어,음식,유흥주점,Q09A01,호프/맥주,부산광역시 동래구 금강로124번길 25,129.081535863388,35.219541170011894
124717,승승삼겹,음식,한식,Q01A02,갈비/삼겹살,부산광역시 동래구 금강로 70,129.077701542167,35.2153208426394
124956,민들레,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 동래구 금강로 83,129.07811311051,35.2165430577171
125000,은희네칼국수,음식,분식,Q04A02,국수/만두/칼국수,부산광역시 금정구 금강로194번길 6,129.082771419739,35.2257316233003
125265,미미엔,음식,한식,Q01A99,기타고기요리,부산광역시 금정구 금강로 272,129.085494400698,35.232233222531704
125591,펀,음식,유흥주점,Q09A01,호프/맥주,부산광역시 동래구 금강로 76,129.078015122343,35.2157777556555
125792,혜지니네케익,음식,제과제빵떡케익,Q08A01,제과점,부산광역시 금정구 금강로633번길 16,129.087514930702,35.264259013917105
125962,자인단란주점,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 금정구 금강로 329-2,129.086355460124,35.237489547235704
125982,에도마에,음식,일식/수산물,Q03A02,음식점-일식,부산광역시 금정구 금강로 238-1,129.084763984826,35.2293553574748
126122,아이유편의점포차,음식,유흥주점,Q09A02,소주방/포장마차,부산광역시 금정구 금강로 246,129.08501271511102,35.229884941964
126269,명주네보쌈,음식,한식,Q01A08,족발/보쌈전문,부산광역시 금정구 금강로347번길 1,129.08627521991002,35.2388874031661
126420,애,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로 349-1,129.086270002972,35.2393201113185
126493,쎄븐노래주점,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 금정구 금강로 169,129.081526045568,35.2237687335431
126521,영자의돼지꿈,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 237,129.084457388967,35.2294302150279
126621,유가네,음식,닭/오리요리,Q05A02,닭갈비전문,부산광역시 금정구 금강로 646,129.088834536192,35.265139505928005
126945,JO-A,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 644-1,129.088843354736,35.2649771792919
126953,끼니쭈꾸미&갈비찜,음식,일식/수산물,Q03A13,낙지/오징어,부산광역시 금정구 금강로 420,129.08871886837798,35.2449857969981
126955,만구땡,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 428,129.08895909839399,35.2456957231581
127030,굿쉐프닭요리밥상,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 247-6,129.08454735182198,35.23041191241639
127040,자이언트,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로369번길 5,129.08614798082,35.2408805897388
127111,오춘자비어,음식,유흥주점,Q09A01,호프/맥주,부산광역시 금정구 금강로 276-8,129.085883422217,35.232572257111705
127490,해바라기식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 272-1,129.08551841077698,35.2323862416087
127496,자스민랩,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로279번길 5,129.085187492763,35.233110311927206
128083,꼬야야채통닭,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로 256-6,129.085310907237,35.23082871677379
128402,바래미,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로611번길 23,129.087001415906,35.2628394572248
128583,도시횟집,음식,일식/수산물,Q03A01,횟집,부산광역시 금정구 금강로403번길 11,129.08690450057898,35.2440556597127
129281,안동찜닭,음식,닭/오리요리,Q05A04,찜닭전문점,부산광역시 금정구 금강로565번길 25,129.086267243754,35.258059751089505
129505,꿀돈생포갈비,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로 416,129.088472835674,35.244663514443104
129581,한솥도시락,음식,패스트푸드,Q07A02,도시락전문점,부산광역시 금정구 금강로279번길 81-14,129.083224715039,35.2358680847201
130429,쎄비앙단란주점,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 금정구 금강로565번길 54,129.08501359549,35.2588191401674
131209,동서낙지볶음삼계탕,음식,닭/오리요리,Q05A01,삼계탕전문,부산광역시 금정구 금강로 434-3,129.089198609553,35.24635157260639
131344,타쿠미,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 241-1,129.084527731572,35.2297630951509
131382,처갓집양념치킨,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로 563,129.087592454736,35.2577233521863
132574,수내닭꼬치,음식,유흥주점,Q09A03,꼬치구이전문점,부산광역시 금정구 금강로 256-6,129.085310907237,35.23082871677379
133005,고래섬,음식,일식/수산물,Q03A13,낙지/오징어,부산광역시 금정구 금강로 260,129.085227233592,35.231144949654706
134139,토흐,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로 295-1,129.085766803762,35.234538308664604
135913,고봉민김밥인,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 204,129.082836515706,35.2264972140116
136817,하늘아래메밀,음식,분식,Q04A02,국수/만두/칼국수,부산광역시 금정구 금강로 173,129.081650450653,35.22403803614429
137371,멕시카나,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 동래구 금강로 123,129.080000538381,35.219726139082105
137587,노다지갈비,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로 428,129.08895909839399,35.2456957231581
137783,호세야오리바베큐,음식,양식,Q06A06,바베큐전문,부산광역시 동래구 금강로 21,129.073311687486,35.2130883559554
137815,전포면옥,음식,분식,Q04A02,국수/만두/칼국수,부산광역시 금정구 금강로 681,129.088965982664,35.268392281264205
138060,명품밥,음식,한식,Q01A01,한식/백반/한정식,부산광역시 동래구 금강로 137-1,129.080524025832,35.2211005808278
138092,고집센그집갈비탕,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 687,129.088960179322,35.268779923988106
138105,충무김밥,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로647번길 19,129.087582640906,35.2652138616704
138155,포사랑,음식,분식,Q04A02,국수/만두/칼국수,부산광역시 금정구 금강로391번길 3,129.08643976508802,35.242987193807004
138205,페퍼민트커피,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로279번길 5,129.085187492763,35.233110311927206
138662,안식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 254,129.085077956474,35.2306595432254
138726,용아식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 354,129.086615240504,35.2396685495611
138987,프리블릭,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로279번길 20,129.084632435632,35.2335028799051
139133,삼촌이하는맥주집,음식,유흥주점,Q09A01,호프/맥주,부산광역시 금정구 금강로565번길 19,129.086574426095,35.2580209380644
140355,와카바식당,음식,일식/수산물,Q03A02,음식점-일식,부산광역시 금정구 금강로 272-1,129.08551841077698,35.2323862416087
141096,샤브도둑,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 257-1,129.084908927186,35.231165830636705
141097,황해식육식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 442,129.08910877130398,35.2470284134193
141855,가마치통닭온천,음식,양식,Q06A01,정통양식/경양식,부산광역시 동래구 금강로 31,129.074447698864,35.2134478465575
141857,엔진,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 금정구 금강로 179,129.081835874506,35.2247664972629
142081,춘리샤오츨,음식,중식,Q02A00,중국음식/중국집,부산광역시 금정구 금강로 434,129.089009792162,35.2462000378431
142659,호자베이커리,음식,제과제빵떡케익,Q08A01,제과점,부산광역시 금정구 금강로 346,129.086712591947,35.23873024267579
142955,고봉숯불갈비,음식,한식,Q01A02,갈비/삼겹살,부산광역시 동래구 금강로124번길 11,129.080670969277,35.219756211427296
143019,달가,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 408,129.087870674586,35.24400190988
143333,켄돈야,음식,일식/수산물,Q03A02,음식점-일식,부산광역시 금정구 금강로 247-6,129.08454735182198,35.23041191241639
143336,춤무감밥,음식,분식,Q04A01,라면김밥분식,부산광역시 동래구 금강로124번길 18,129.08110526301002,35.21937375375371
143477,하오방,음식,중식,Q02A00,중국음식/중국집,부산광역시 금정구 금강로565번길 63,129.084582178065,35.2586066778565
143560,동해산오징어,음식,일식/수산물,Q03A02,음식점-일식,부산광역시 금정구 금강로647번길 12,129.088112158625,35.2653623342997
143634,모티집,음식,한식,Q01A04,한정식전문,부산광역시 금정구 금강로633번길 49,129.086841279998,35.2631924317041
143949,니다나과자점,음식,제과제빵떡케익,Q08A01,제과점,부산광역시 금정구 금강로321번길 35,129.084633367817,35.236874027147
144084,제주도해장국,음식,한식,Q01A05,해장국/감자탕,부산광역시 금정구 금강로 238-1,129.084763984826,35.2293553574748
144341,오닭꼬치,음식,유흥주점,Q09A03,꼬치구이전문점,부산광역시 금정구 금강로335번길 56,129.083373354062,35.2379579522058
144354,국제통닭,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로 246-1,129.085080420304,35.2300195419365
144439,미담족발,음식,한식,Q01A08,족발/보쌈전문,부산광역시 금정구 금강로423번길 10,129.088296788785,35.2454673229378
144920,처갓집양념치킨,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 동래구 금강로 90,129.078734922638,35.217051306328
144946,BBQ치킨,음식,유흥주점,Q09A01,호프/맥주,부산광역시 동래구 금강로 84-1,129.07840927809798,35.216513378453605
145181,통큰횟집,음식,일식/수산물,Q03A01,횟집,부산광역시 금정구 금강로 361,129.086250266053,35.2403118038949
145614,우리집중국전통가정요리,음식,중식,Q02A00,중국음식/중국집,부산광역시 금정구 금강로321번길 60,129.083262742441,35.2370755915112
145615,요달의찜닭,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 349-1,129.086302839157,35.2393108028269
145626,금빙고,음식,패스트푸드,Q07A07,아이스크림판매,부산광역시 금정구 금강로446번길 36,129.08995024754998,35.248327833088396
145807,진경국수,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 285-2,129.085601488596,35.233674468088005
