name,clasificar,middle clasificar,code,small clasificar,addr,long,lat
맘마킹도시락,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로279번길 81-12,129.083102801715,35.2357880516644
땡초불닭발동대문엽기떡뽁이부산,음식,분식,Q04A03,떡볶이전문,부산광역시 금정구 금강로 271-4,129.085256222611,35.2324967581355
허박넝쿨,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 329-2,129.086355460124,35.237489547235704
죠스떡볶이,음식,분식,Q04A03,떡볶이전문,부산광역시 금정구 금강로 260,129.085227233592,35.231144949654706
부대김밥천국,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로279번길 62,129.083866310452,35.2345463282713
땡초불닭발동대문엽기떡뽁이,음식,분식,Q04A03,떡볶이전문,부산광역시 금정구 금강로 271-4,129.085256222611,35.2324967581355
오봉도시락,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 280,129.085679399034,35.2329256249879
소다미김밥,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 271-4,129.085256222611,35.2324967581355
킹콩떡볶이,음식,분식,Q04A03,떡볶이전문,부산광역시 금정구 금강로335번길 17,129.08554687778098,35.237821298192
총각칼국수,음식,분식,Q04A02,국수/만두/칼국수,부산광역시 금정구 금강로279번길 24,129.084348273274,35.233613591396704
영자의돼지꿈,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 237,129.084457388967,35.2294302150279
타쿠미,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 241-1,129.084527731572,35.2297630951509
진경국수,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 285-2,129.085601488596,35.233674468088005
신천할매떡볶이,음식,분식,Q04A03,떡볶이전문,부산광역시 금정구 금강로279번길 61,129.08343111207398,35.2348657071297
옛다미,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로335번길 49,129.083810247442,35.2377647513346
정분식,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 장전로 51,129.08349997212602,35.2293035819021
미정분식,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 장전로 57,129.082856938975,35.2296879154781
미전분식,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 장전로 57,129.082856938975,35.2296879154781
미니국시,음식,분식,Q04A02,국수/만두/칼국수,부산광역시 금정구 장전로12번길 28,129.08805368263398,35.22891119741821
서문국수,음식,분식,Q04A02,국수/만두/칼국수,부산광역시 금정구 장전로12번길 32-5,129.088320188323,35.2291251325384
부산대학교금정회관식당,음식,기타음식업,Q14A01,구내식당/자급식음식점,부산광역시 금정구 부산대학로63번길 2,129.083855791079,35.232103685788005
참새와뱁새,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로38번길 25,129.087330736191,35.23236096099421
좋은집,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로38번길 33,129.087367778859,35.2326670969572
태양회,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로63번길 43,129.08406651612,35.2297762404193
다우다미,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로38번길 28,129.087595206556,35.2324216814302
육회이야기,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로49번길 10,129.08570706299,35.2308792468183
항아리,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로49번길 22,129.085568407633,35.2303667043493
이모식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로63번길 40,129.08390427080602,35.2299669830246
추풍령,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로64번길 137,129.085918093961,35.23764670635929
칠성식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로49번길 49,129.085474951254,35.229123639162395
C&J,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로50번길 21,129.086023218332,35.2323456582006
리틀프랑,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로 50,129.08586888993,35.231481719093104
비봉식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로49번길 13,129.086135331298,35.2308663908874
스페로스페라,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로63번길 22,129.08394657406,35.2306696800443
소다솔,음식,한식,Q01A04,한정식전문,부산광역시 금정구 부산대학로50번길 23,129.086156954671,35.2324886787979
행복굽는돼지집딸,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로50번길 26,129.086376645364,35.2324867072114
진성식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로50번길 3-4,129.085773032525,35.2317079237163
진주만포장,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로50번길 23,129.086156954671,35.2324886787979
할매집보리밥,음식,한식,Q01A16,보리밥전문,부산광역시 금정구 부산대학로63번길 21-3,129.084299390704,35.2307656717666
총각식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로38번길 15,129.08723744869602,35.2319561785691
골목식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로49번길 23,129.085764563086,35.2302477657135
부산밀면,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로63번길 50,129.083777211865,35.229499403440705
언양생갈비,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 부산대학로64번길 155,129.086004722066,35.23837604523921
오라,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로50번길 28,129.086367102726,35.2325949583041
푸조와곰솔,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로63번길 7,129.08429548178802,35.231297520473106
막끌리네,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로64번길 142,129.08621721864202,35.237833311599005
고갈비집,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로49번길 19,129.085832149738,35.230373352516
보글보글국밥,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로 45,129.086358742274,35.2311438134594
톰스캐빈,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로50번길 15,129.085877537147,35.2321306343022
전주콩나물국밥전문점,음식,한식,Q01A05,해장국/감자탕,부산광역시 금정구 부산대학로64번길 12-7,129.084931431022,35.2320309527639
일송정생구이,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로64번길 132,129.086055255116,35.2372218279875
더벤티1,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로64번길 42,129.085048173107,35.233372960755794
대독장,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로63번길 39,129.084144964063,35.2298927171347
터줏집돼지국밥,음식,한식,Q01A16,보리밥전문,부산광역시 금정구 부산대학로49번길 13,129.086135331298,35.2308663908874
마당쇠돼지갈비,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 부산대학로 29,129.088158731273,35.2310194797487
황소야,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로49번길 32,129.085441818682,35.229935177588104
삼백집,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로63번길 2,129.083855791079,35.232103685788005
메종드아올스,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로50번길 43-1,129.086201441799,35.233353603111
김장독,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로38번길 5,129.087110247078,35.2314795903302
전장식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로63번길 11,129.084216312742,35.23112696760729
디아스텔,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로64번길 89,129.085350761787,35.2354704598503
멘타쿠,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로38번길 14,129.08745629594299,35.2318911161032
달빛부엌,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로49번길 41,129.08557861026,35.229483261263205
퀴진,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로 61,129.084581915373,35.2313580508101
행님포차,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로49번길 19,129.085832149738,35.230373352516
만권화밥,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로63번길 2,129.083846844508,35.2322570003316
꿉자,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 부산대학로 50,129.08586888993,35.231481719093104
보이후드,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로 33-16,129.087015278677,35.2309486297126
웍헤이,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로 33-20,129.08717848041002,35.2308299847345
술바다,음식,한식,Q01A99,기타고기요리,부산광역시 금정구 부산대학로49번길 17,129.085877647971,35.2304901236417
테스투치네,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로49번길 41-7,129.085700756492,35.229581317463996
디아스텔,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로64번길 89,129.08535052167,35.2354524344356
"주당마을,닥장투",음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로49번길 20,129.085371531371,35.230431566386706
밥에큐,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로63번길 48,129.083790473345,35.2296705467891
고요남,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로 34,129.087733951458,35.2312937113405
안동국밥,음식,한식,Q01A05,해장국/감자탕,부산광역시 금정구 부산대학로50번길 9,129.085939600599,35.231841636281
곱창선생,음식,한식,Q01A03,곱창/양구이전문,부산광역시 금정구 부산대학로50번길 26,129.086376645364,35.2324867072114
탕화쿵푸마라탕,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로63번길 21-4,129.084253534804,35.2306218618614
일등갈비,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 부산대학로50번길 23,129.086156954671,35.2324886787979
달빛주막,음식,한식,Q01A04,한정식전문,부산광역시 금정구 부산대학로49번길 18,129.085614145619,35.2305015010091
부대뒷통구이,음식,한식,Q01A99,기타고기요리,부산광역시 금정구 부산대학로38번길 14,129.08745629594299,35.2318911161032
초량댁비빔모리,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로 10,129.089998993407,35.2330851062241
심취,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로38번길 14,129.08745629594299,35.2318911161032
씨포그,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로50번길 3-6,129.085652323853,35.231718020227106
따신밥,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로63번길 19,129.08416769889098,35.23077586517251
까,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로38번길 9,129.087179520272,35.2317313542055
군자대한곱창,음식,한식,Q01A03,곱창/양구이전문,부산광역시 금정구 부산대학로50번길 22,129.08633090492202,35.2323519109264
밀실,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로64번길 149,129.086078735726,35.238159050404
백송부대찌개,음식,한식,Q01A07,부대찌개/섞어찌개,부산광역시 금정구 부산대학로 61,129.084581915373,35.2313580508101
자마미등갈비,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 부산대학로49번길 22,129.085568407633,35.2303667043493
비빔밥,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 부산대학로 10,129.089998993407,35.2330851062241
도마,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금정로 153,129.087718553129,35.2383696689192
레드보틀,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금정로91번길 3,129.086633376018,35.2327908714566
배씨집,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금정로52번길 48,129.088733489352,35.2288149469987
성애문현곱창,음식,한식,Q01A03,곱창/양구이전문,부산광역시 금정구 금정로149번길 13,129.087074910222,35.2378887076113
더다락,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금정로60번길 6,129.08668171022398,35.229824901090204
처갓집장전역점,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금정로149번길 8,129.087308848398,35.2381299782474
착한고르케,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금정로 60,129.086650800721,35.2299784130174
메리트,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금정로 155,129.08772011746998,35.23848683396429
호미빙,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금정로60번길 24,129.087501554196,35.2295200830825
생일상,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금정로149번안길 22,129.087020507171,35.237104997431395
놀부부대찌게,음식,한식,Q01A07,부대찌개/섞어찌개,부산광역시 금정구 금정로 57,129.08607613919702,35.2297221705982
놀부부대찌개철판구이부산대점,음식,한식,Q01A07,부대찌개/섞어찌개,부산광역시 금정구 금정로 57,129.08607613919702,35.2297221705982
통큰집,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금정로60번길 7-3,129.086773790318,35.2301395570691
돈본가,음식,한식,Q01A99,기타고기요리,부산광역시 금정구 금정로 155,129.08772011746998,35.23848683396429
라그라스,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금정로91번길 22,129.085813736256,35.233113709492706
고기는모름지기연탄구이,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금정로91번길 2,129.08671243159299,35.23295240986729
메트로오아시스,음식,한식,Q01A99,기타고기요리,부산광역시 금정구 금정로52번길 45,129.088438124214,35.228907741159894
성북동돈까스,음식,한식,Q01A99,기타고기요리,부산광역시 금정구 금정로 59-8,129.085807299165,35.2301572444538
옹헤야불백,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금정로60번길 32,129.08805015898199,35.2294700840871
명주네보쌈,음식,한식,Q01A08,족발/보쌈전문,부산광역시 금정구 금정로119번길 16,129.086615231523,35.235549252401704
노라,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금정로91번길 3,129.086633376018,35.2327908714566
